parameter list:
batch size:	64
learn rate:	0.5000
regular lambda:	0.1000
====================
4.7276	3.7595
5.1864	4.0836
4.6153	3.7063
4.5854	3.6748
4.5712	3.6656
4.5883	3.6529
4.6274	3.7101
4.5714	3.6898
4.7762	3.7633
4.8575	3.8185
4.8238	3.8466
4.7390	3.8001
4.8948	3.8711
4.9290	4.0230
4.6620	3.7156
4.6367	3.7236
4.7894	3.8944
4.6476	3.7090
5.0044	4.1247
4.7125	3.7151
4.6918	3.8018
4.6115	3.7221
4.6672	3.7058
4.7648	3.7453
4.6464	3.7326
4.8358	3.9184
4.8274	3.8183
5.3774	4.2086
4.7118	3.8139
4.7057	3.8096
4.7603	3.8335
4.7785	3.8304
5.0425	3.9414
4.8371	3.8109
4.7886	3.7974
4.6924	3.7852
4.6989	3.7388
4.8317	3.8325
4.7264	3.7830
4.7614	3.7707
4.7966	3.8017
4.7411	3.8377
4.7007	3.8401
4.7602	3.9140
4.7926	3.9175
4.7130	3.7698
5.0451	3.9762
4.8060	3.8064
4.7164	3.8096
4.6888	3.8013
4.9047	3.9004
4.8532	3.8377
4.7352	3.7903
4.7345	3.8437
4.9952	4.1007
4.8993	4.0434
5.0445	3.9600
4.8531	3.8762
4.6786	3.7679
4.7274	3.8100
4.8060	3.8903
4.7616	3.8152
4.7803	3.8057
4.6883	3.7809
4.7305	3.8106
4.9906	4.0797
4.7022	3.7776
4.7413	3.8787
4.7665	3.8803
4.7779	3.8468
4.7862	3.9493
4.7980	3.8169
5.1953	4.0788
4.7312	3.8015
4.7035	3.7800
4.7598	3.8451
4.7582	3.8229
4.7541	3.8343
4.8167	3.8576
4.8121	3.9451
4.7526	3.8201
4.9548	3.9999
4.7916	3.8606
4.7301	3.8255
5.0329	4.1441
4.7866	3.9339
4.8571	3.8735
4.8017	3.8472
4.8846	3.9941
4.8241	3.8397
4.9437	4.0572
4.8201	3.8732
4.9934	3.9549
4.7661	3.8589
4.8556	3.9328
4.9572	3.9493
4.8574	3.8942
5.0092	4.0941
4.9370	3.9362
4.8223	3.9011
